Well ID,S.No,STATE,DISTRICT,BLOCK,LOCATION,LATITUDE,LONGITUDE,Year,pH,EC,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,SiO2,TDS,U(ppb)
W251100073173001,4816,RAJASTHAN,Pali,Bali,Radawas,25.1833,73.2917,2021,8.40,1120,84,268,52,125,8,0.96,185,42,19,175,6.00,0.68,,728,
W254300072580001,4817,RAJASTHAN,Pali,Rohat,Vaed,25.7244,72.9667,2021,7.83,5850,0,476,1216,730,104,0.38,700,138,86,970,120.00,1.45,,3803,
W251345073094501,4818,RAJASTHAN,Pali,Sumerpur,Nimbornath,25.2292,73.1625,2021,8,1300,0,310,100,202,90,0.07,340,60,46,156,2,1.25,,845,
W241054074421001,4819,RAJASTHAN,PRATAPGARH,PRATAPGARH,Barawarda,24.1817,74.7028,2021,7.76,630,0,305,50,21,1.0,0.01,250,56,27,43,0.60,0.48,,410,
W242310074420001,4820,RAJASTHAN,PRATAPGARH,CHHOTI SADRI,Choti Sadri,24.3861,74.7000,2021,8.09,700,0,256,43,95,0.5,0.02,210,48,22,74,0.77,0.69,,455,
W240219074393101,4821,RAJASTHAN,PRATAPGARH,PRATAPGARH,Devgarh,24.0339,74.6586,2021,7.57,720,0,317,28,72,6.8,0.04,290,68,29,42,1.10,0.20,,468,
W241600074403001,4822,RAJASTHAN,PRATAPGARH,CHHOTI SADRI,Dholapani,24.2667,74.6750,2021,7.83,760,0,403,57,26,5.2,0.01,310,72,32,61,0.76,0.37,,494,
W240521074293001,4823,RAJASTHAN,PRATAPGARH,DHARIAWAD,Jawahar Nagar,24.0925,74.4797,2021,7.93,540,0,195,28,35,60.0,0.02,230,60,19,26,0.83,0.57,,351,
W214243086373401,4824,RAJASTHAN,PRATAPGARH,DHARIAWAD,KHUNTA,24.0333,74.4583,2021,7.45,950,0,366,92,63,26,0.04,350,84,34,76,2.86,0.55,,618,
W235300074400001,4825,RAJASTHAN,PRATAPGARH,PEEPALKHOONT,Lamba Dabra,23.8439,74.6378,2021,8.03,500,0,183,14,66,34,0.02,220,52,22,22,0.80,0.17,,325,
W240200074533001,4826,RAJASTHAN,PRATAPGARH,PRATAPGARH,Mokhampura,24.0242,74.8753,2021,7.63,1750,0,220,404,137,31,0.03,440,128,29,220,1.87,0.70,,1138,
W245230074160001,4827,RAJASTHAN,PRATAPGARH,DHARIAWAD,Mungana,23.9600,74.4347,2021,7.88,1300,0,464,135,115,11.0,0.04,320,52,46,172,5.90,0.76,,845,
W233700074510001,4828,RAJASTHAN,PRATAPGARH,ARNOD,Ninor,23.6250,74.8664,2021,7.83,1190,0,329,106,180,15,0.01,330,92,24,130,6.80,0.51,,774,
W234622074383404,4829,RAJASTHAN,PRATAPGARH,PEEPALKHOONT,Pipli Chowk Ghantiyali,23.7728,74.6428,2021,7.63,400,0,134,35,48,20,0.01,190,48,17,17,1.02,0.48,,260,
W240430074343001,4830,RAJASTHAN,PRATAPGARH,PRATAPGARH,Punga Talab,24.0750,74.5750,2021,7.74,650,0,390,21,30,0.10,0.20,290,52,39,43,0.73,0.67,,423,
W240200074583901,4831,RAJASTHAN,PRATAPGARH,PRATAPGARH,RAJPURIA,24.0333,74.9775,2021,8.12,1420,0,647,113,50,60,0.03,310,40,51,222,1.23,1.22,,923,
W235645074403701,4832,RAJASTHAN,PRATAPGARH,PEEPALKHOONT,Suhagpura,23.9147,74.7072,2021,7.52,6050,0,24,1999,430,0.52,0.07,1340,488,29,890,13.0,1.00,,3933,
W253040073514501,4833,RAJASTHAN,RAJSAMAND,Bhim,BAGHANA,25.5000,73.8386,2021,7.4,2495,0,452,468,212,11.0,0.01,900,256,63,161,12.0,0.56,,1622,
W255000074050001,4834,RAJASTHAN,RAJSAMAND,Bhim,BALI1,25.8333,74.0833,2021,7.57,1380,0,420,180,72,29.0,0.01,410,116,29,133,7.8,0.58,,897,
W254000074010001,4835,RAJASTHAN,RAJSAMAND,Bhim,BARAR,25.6667,74.0167,2021,7.26,1040,0,415,50,92,12.0,0.03,400,110,30,46,20.0,1.99,,676,
W254436074044501,4836,RAJASTHAN,RAJSAMAND,Bhim,Bhim,25.7433,74.0792,2021,7.4,4200,0,647,528,779,10.0,1.30,880,144,126,561,15.0,1.38,,2730,
W251530073431501,4837,RAJASTHAN,RAJSAMAND,Kumbhalgarh,Bhop Ji Ki Bhagal,25.2583,73.7208,2021,7.59,890,0,401,28,64,7.1,0.02,160,36,17,133,1.5,1.35,,579,
W251520073560001,4838,RAJASTHAN,RAJSAMAND,Amet,CHATTARPUR,25.2414,73.9561,2021,7.25,11900,0,769,2552,1695,10.0,0.04,1750,300,243,1955,7.2,0.52,,7735,
W252500073490001,4839,RAJASTHAN,RAJSAMAND,Bhim,DEWAIR,25.4208,73.8222,2021,7.68,1380,0,586,92,68,6.6,0.76,350,60,49,156,3.3,0.49,,897,
W250500073340001,4840,RAJASTHAN,RAJSAMAND,Kumbhalgarh,DOWAS,25.0386,73.5667,2021,7.53,1120,0,342,78,158,6.7,0.04,300,96,15,115,14.0,0.48,,728,
W251642073465801,4841,RAJASTHAN,RAJSAMAND,Kumbhalgarh,Gomti Chouraha,25.2783,73.7828,2021,7.67,2060,0,647,234,220,10.0,0.01,510,70,81,274,3.3,4.10,,1339,
W251400073530001,4842,RAJASTHAN,RAJSAMAND,Amet,GUGLI,25.2333,73.8833,2021,7.54,1850,0,476,277,140,34.0,0.01,600,108,80,161,4.0,0.34,,1203,
W251400073393001,4843,RAJASTHAN,RAJSAMAND,Kumbhalgarh,JHILWARA,25.2272,73.6708,2021,7.59,1100,0,342,85,136,7.9,0.01,380,76,46,78,4.1,0.56,,715,
W245800073330001,4844,RAJASTHAN,RAJSAMAND,Kumbhalgarh,KANCHOLI,24.9600,73.5500,2021,7.56,1280,0,281,248,42,16.0,0.06,310,88,22,156,2.3,0.60,,832,
W251435073470001,4845,RAJASTHAN,RAJSAMAND,Kumbhalgarh,MANSINGH KAGURA,25.2381,73.7889,2021,7.49,1100,0,427,50,98,15.0,0.01,330,80,32,98,7.2,1.69,,715,
W250800073510001,4846,RAJASTHAN,RAJSAMAND,Rajsamand,MOKAMPURA,25.1308,73.8500,2021,7.4,2850,0,549,351,442,44.0,1.28,960,180,124,225,0.1,0.58,,1853,
W251200073520001,4847,RAJASTHAN,RAJSAMAND,Amet,NADIAWALA,25.2028,73.8631,2021,7.45,4000,0,427,929,298,34.0,0.02,1050,200,134,437,6.4,1.17,,2600,
W250200074010001,4848,RAJASTHAN,RAJSAMAND,Railmagra,ODA1,25.0333,74.0039,2021,7.59,2150,0,512,333,184,18.0,0.08,400,96,39,322,4.1,1.02,,1398,
W245400073490001,4849,RAJASTHAN,RAJSAMAND,Khamnor,ODAN,24.9000,73.8167,2021,7.61,1450,0,464,128,148,16.0,0.01,460,80,63,122,8.5,0.35,,943,
W250400073530001,4850,RAJASTHAN,RAJSAMAND,Rajsamand,RAJSAMAND,25.0667,73.8833,2021,7.66,2370,0,744,255,182,26.0,0.02,590,104,80,258,33.0,1.20,,1541,
W255100074080001,4851,RAJASTHAN,RAJSAMAND,Bhim,Sheron Ka Bala,25.8500,74.1333,2021,7.38,820,0,317,43,74,4.9,1.76,260,72,19,70,5.2,1.07,,533,
W253600073560001,4852,RAJASTHAN,RAJSAMAND,Bhim,THIKARWAS,25.6000,73.9800,2021,7.57,1370,0,378,92,230,4.5,0.02,260,40,39,195,8.1,1.10,,891,
W263300076334001,4853,RAJASTHAN,SAWAI MADHOPUR,Bamanwas,BAMNAWAS,26.5500,76.5611,2021,7.90,6200,0,512,1319,1090,225,0.05,1500,304,180,850,203.00,0.63,,4030,
W262900076440001,4854,RAJASTHAN,SAWAI MADHOPUR,Gangapur,GANGAPUR2,26.4833,76.7333,2021,8.15,2970,0,976,454,150,60,0.20,430,24,90,560,2.90,2.50,,1931,
W263015076331001,4855,RAJASTHAN,SAWAI MADHOPUR,Bamanwas,PIPLAI,26.5042,76.5528,2021,8.20,8340,0,1250,1872,1050,44,1.55,600,96,88,1940,1.41,1.70,,5421,
W263130076510001,4856,RAJASTHAN,SAWAI MADHOPUR,Gangapur,SEWA,26.5250,76.8369,2021,7.97,1200,0,561,92,40,50.0,0.20,350,28,68,150,1.71,0.32,,780,
W261400076230001,4857,RAJASTHAN,SAWAI MADHOPUR,Bonli,BHADOTI,26.2528,76.3858,2021,7.52,3200,0,305,346,740,60,0.05,920,110,157,294,4.6,1.01,,2080,
W210152081254001,4858,RAJASTHAN,SAWAI MADHOPUR,Khandar,BODAL,25.9333,76.4333,2021,7.52,1780,0,525,262,3,120,0.85,760,68,143,64,1.21,0.48,,1157,
W262115076151501,4859,RAJASTHAN,SAWAI MADHOPUR,Bonli,BONALI,26.3542,76.2542,2021,8.23,2600,0,366,296,550,30,0.06,360,50,57,442,1.87,1.35,,1690,
W255500076280001,4860,RAJASTHAN,SAWAI MADHOPUR,Khandar,CHANN,25.8958,76.4889,2021,7.68,680,0,268,64,13,23,0.02,260,32,44,38,0.67,1.20,,442,
W255600076263001,4861,RAJASTHAN,SAWAI MADHOPUR,Khandar,HINDWAR,25.8908,76.3478,2021,7.83,740,0,281,92,10,4.5,0.90,260,32,44,52,0.88,0.55,,481,
W260120076354001,4862,RAJASTHAN,SAWAI MADHOPUR,Khandar,KHANDAR1,26.0222,76.5944,2021,7.80,1600,0,464,128,279,21.2,0.72,350,32,66,235,6.37,0.48,,1040,
W255630076221701,4863,RAJASTHAN,SAWAI MADHOPUR,Khandar,Kushlipura,25.9283,76.3714,2021,7.51,870,0,378,78,31,1.7,0.66,280,40,44,80,0.34,0.30,,566,
W261820076225001,4864,RAJASTHAN,SAWAI MADHOPUR,Bonli,MALARNACHOR,26.3056,76.3806,2021,8.12,2100,0,293,197,484,26,0.06,240,34,38,372,3.43,1.22,,1365,
W261945076293001,4865,RAJASTHAN,SAWAI MADHOPUR,Bonli,MORAL TIWARA,26.3292,76.4917,2021,8.4,1820,48,680,156,26,5,0.10,145,42,10,345,2.2,2.10,,1183,
W255500076312001,4866,RAJASTHAN,SAWAI MADHOPUR,Khandar,PHARIYA,25.9167,76.5289,2021,7.82,1490,0,500,170,29,120,0.55,390,24,80,175,6.28,1.48,,969,
W260100076273001,4867,RAJASTHAN,SAWAI MADHOPUR,Sawai Madhopur,RANTHAMBOR,26.0167,76.4583,2021,7.43,1100,0,281,220,10,24.0,0.56,330,44,54,110,1.15,0.42,,715,
W260515076214001,4868,RAJASTHAN,SAWAI MADHOPUR,Sawai Madhopur,SURWAL,26.0875,76.3611,2021,7.73,1600,0,366,291,78,17.0,0.70,370,32,71,200,0.79,0.45,,1040,
W262200076234001,4869,RAJASTHAN,SAWAI MADHOPUR,Bonli,TOND,26.3667,76.3967,2021,8.21,4000,0,409,818,452,48,0.05,400,70,55,737,4.2,0.80,,2600,
W271900075174201,4870,RAJASTHAN,SIKAR,Danta Ramgarh,BAI2,27.3167,75.2950,2021,8.45,5890,84,1684,893,520,29,0.20,100,8,19,1500,2.84,5.80,,3829,
W275403074574001,4871,RAJASTHAN,SIKAR,Fatehpur,BALARAN,27.9153,75.1353,2021,8.29,1310,0,390,177,54,82,0.01,170,40,17,240,1.9,0.30,,852,
W274730075080001,4872,RAJASTHAN,SIKAR,Lachhmangarh,Bau,27.7917,75.1100,2021,7.63,670,0,244,78,2,36,0.02,100,28,7,110,2.96,0.20,,436,
W231510073124501,4873,RAJASTHAN,SIKAR,Fatehpur,Bibipur,27.8911,74.9128,2021,8.2,2500,0,1098,248,62,70,0.02,180,20,32,550,1.93,2.10,,1625,
W275444074535701,4874,RAJASTHAN,SIKAR,Fatehpur,Bikamsara,27.9297,74.8992,2021,8.26,3200,0,1464,284,154,42,0.05,170,24,27,750,2.2,3.00,,2080,
W273120074544001,4875,RAJASTHAN,SIKAR,Dhod,Binjyasi,27.5161,74.8981,2021,8,2900,0,378,603,252,150,0.01,280,52,36,580,3.9,0.50,,1885,
W275330075000001,4876,RAJASTHAN,SIKAR,Lachhmangarh,CHINCHAS,27.8681,75.0136,2021,8.25,1940,0,854,191,43,20,0.01,80,20,7,440,1.61,2.20,,1261,
W274715074583101,4877,RAJASTHAN,SIKAR,Lachhmangarh,Datunjala,27.7875,74.9753,2021,8.45,1450,60,378,191,50,34,0.05,70,8,12,320,1.56,2.10,,943,
W225825076040501,4878,RAJASTHAN,SIKAR,Fatehpur,Dewas,28.0597,74.9378,2021,8,4270,0,634,650,662,43,0.05,300,32,54,850,14,1.00,,2776,
W280529074514901,4879,RAJASTHAN,SIKAR,Fatehpur,Dhanadhan,28.0914,74.8636,2021,8.32,4100,72,512,652,720,29,0.01,460,32,92,820,4,1.55,,2665,
W273200075000001,4880,RAJASTHAN,SIKAR,Dhod,DHOD,27.5000,74.9833,2021,7.97,2400,0,244,567,200,77,0.01,290,84,19,450,6.74,2.00,,1560,
W273300075280001,4881,RAJASTHAN,SIKAR,Khandella,Dhudhwalo Ka Bas,27.5381,75.4553,2021,7.88,3000,0,268,759,210,76,0.01,390,88,41,540,6.82,0.60,,1950,
W274340074502301,4882,RAJASTHAN,SIKAR,Lachhmangarh,Garoda,27.7128,74.8211,2021,8.1,2800,0,671,305,187,520,0.01,310,36,54,590,3.4,0.80,,1820,
W273945074532701,4883,RAJASTHAN,SIKAR,Lachhmangarh,GHANA,27.6625,74.8908,2021,8.33,1750,72,390,199,140,205,0.01,160,24,24,405,2,2.50,,1138,
W273445075110001,4884,RAJASTHAN,SIKAR,Piprali,GOKALPURA,27.5792,75.1833,2021,7.62,2600,0,232,674,86,92,0.01,560,116,66,340,,0.15,,1690,
W273300075160001,4885,RAJASTHAN,SIKAR,Piprali,Goriya,27.5500,75.2539,2021,8.18,620,0,281,57,11,28,0.01,220,48,24,58,0.03,0.30,,403,
W275318074571101,4886,RAJASTHAN,SIKAR,Fatehpur,Harsawa Bara,27.9150,74.9964,2021,8.51,1850,84,451,113,260,75,0.02,160,16,29,390,1.73,2.15,,1203,
W274742074522501,4887,RAJASTHAN,SIKAR,Lachhmangarh,JAJOD,27.7950,74.8736,2021,8.29,2130,0,830,312,99,52,0.02,160,20,27,510,1.51,1.62,,1385,
W272315075030001,4888,RAJASTHAN,SIKAR,Danta Ramgarh,KARANPURA,27.3875,75.0500,2021,7.78,650,0,134,64,128,19,0.00,90,12,15,120,2.05,0.14,,423,
W272200075240001,4889,RAJASTHAN,SIKAR,Danta Ramgarh,Khatu Shyamji,27.3667,75.4000,2021,7.9,1880,0,305,340,250,35,0.00,310,44,49,325,2.3,0.60,,1222,
W273700075060002,4890,RAJASTHAN,SIKAR,Piprali,Nani,27.6167,75.1000,2021,8.14,1080,0,268,170,74,75,0.00,110,24,12,225,1.26,0.82,,702,
W273700074461201,4891,RAJASTHAN,SIKAR,Lachhmangarh,NECHWA,27.6167,74.7700,2021,8.22,3450,0,878,539,324,75,0.00,290,20,58,730,2.54,0.25,,2243,
W210440072593001,4892,RAJASTHAN,SIKAR,Piprali,PALSANA,27.4953,75.3547,2021,8,815,0,390,50,93,32,0.00,180,32,24,153,2.3,0.55,,530,
W280424074492301,4893,RAJASTHAN,SIKAR,Fatehpur,Ramsisar,28.0733,74.8231,2021,8.22,7000,0,500,1503,1473,72,0.00,1120,88,219,1380,4.89,1.10,,4550,
W280804074573501,4894,RAJASTHAN,SIKAR,Fatehpur,ROOKANSAR,28.1400,74.9597,2021,8.38,3650,96,561,362,472,450,0.65,250,24,46,800,2.65,0.58,,2373,
W275021074533202,4895,RAJASTHAN,SIKAR,Fatehpur,Roru Badi_I,27.8392,74.8922,2021,8.27,3280,0,1269,418,398,32,0.00,250,16,51,840,2.18,2.80,,2132,
W273900075080001,4896,RAJASTHAN,SIKAR,Dhod,Sabalpura,27.6433,75.1053,2021,8.29,820,0,244,113,117,18,0.00,40,12,2,210,1.38,0.45,,533,
W275152074514101,4897,RAJASTHAN,SIKAR,Fatehpur,Sekhiwas,27.8644,74.8614,2021,8.2,4080,0,1061,383,748,260,0.00,400,24,83,920,3.83,1.70,,2652,
W272400075490001,4898,RAJASTHAN,SIKAR,Sri Madhopur,Ajitgarh,27.4175,75.8167,2021,7.64,1240,0,268,197,25,75,0.39,440,90,52,65,6,0.55,,806,
W274454075525401,4899,RAJASTHAN,SIKAR,Neem Ka Thana,Barala,27.7483,75.8817,2021,8.15,1900,0,488,305,111,42.2,0.11,330,72,36,220,135.6,0.27,,1235,
W272500075310001,4900,RAJASTHAN,SIKAR,Sri Madhopur,Nathusar,27.4306,75.7103,2021,8.35,1025,24,366,76,70,22,0.06,120,22,16,195,5.4,1.05,,666,
W193744079120001,4901,RAJASTHAN,SIKAR,Neem Ka Thana,PATAN,27.8000,75.9833,2021,8.1,2180,0,720,312,10,148,0.11,430,140,19,255,140.4,0.40,,1417,
W243930072561001,4902,RAJASTHAN,Sirohi,Pindwara,Sarupganj,24.6583,72.9361,2021,8.23,5670,0,274,1372,840,97,0.04,1071,156,166,941,3,1.32,,3686,
W245720072533001,4903,RAJASTHAN,Sirohi,Shivganj,Ambeshwarji,24.9556,72.8917,2021,8.05,2170,0,451,357,170,30,0.07,385,74,49,322,1,2.20,,1411,
W245300072520001,4904,RAJASTHAN,Sirohi,Sirohi,Sirohi,24.8833,72.8667,2021,8.4,1150,36,293,102,105,31,0.37,255,54,29,152,2,0.72,,748,
W244030072403001,4905,RAJASTHAN,Sirohi,Reodar,Gulabganj,24.6750,72.6750,2021,8.25,2050,0,427,275,202,125,0.39,150,27,20,327,150.00,0.65,,1333,
W245943072430001,4906,RAJASTHAN,Sirohi,Sirohi,Barlot,24.9953,72.7167,2021,7.21,1450,0,317,209,152,21,0.11,315,82,27,191,1,0.44,,943,
W245530072411501,4907,RAJASTHAN,Sirohi,Sirohi,Kalandri,24.9250,72.6875,2021,7.85,4810,0,780,749,490,225,0.15,640,111,88,800,22.00,4.45,,3127,
W250800072580001,4908,RAJASTHAN,Sirohi,Shivganj,Posaliya,25.0847,72.9667,2021,8.05,580,0,85,45,135,22,0.08,135,26,17,72,1.00,0.99,,377,
W242900072410001,4909,RAJASTHAN,Sirohi,Abu Road,Mungthalla,24.4833,72.6833,2021,8.45,1150,36,329,125,35,39,0.67,305,71,31,120,15,1.10,,748,
W261418075111501,4910,RAJASTHAN,TONK,Malpura,DEWAL1,26.2383,75.1875,2021,7.6,4190,0,622,957,120,160,0.25,580,160,44,702,12.3,2.95,,2724,
W255150075165001,4911,RAJASTHAN,TONK,Deoli,RAMTHALA,25.8639,75.2806,2021,8,2450,0,537,432,205,12,0.15,270,80,17,465,3.2,3.50,,1593,
W255800076050001,4912,RAJASTHAN,TONK,Uniara,ALIGARH,25.9667,76.0783,2021,7.53,3260,0,573,404,734,6.0,0.35,410,84,49,640,8.33,0.55,,2119,
W260330075483001,4913,RAJASTHAN,TONK,Tonk,ARNIYALMAL,26.0583,75.8083,2021,7.80,610,0,293,43,28,9.0,0.25,260,72,19,35,2.30,0.40,,397,
W255300075340001,4914,RAJASTHAN,TONK,Deoli,BANTHOLI,25.8833,75.5667,2021,8.32,2060,12,305,432,185,27.0,0.30,430,44,78,300,1.00,1.37,,1339,
W255830075575801,4915,RAJASTHAN,TONK,Uniara,DIKOLIYA,25.9750,75.9661,2021,7.44,500,0,73,71,106,2.80,0.01,160,32,19,50,5.00,0.55,,325,
W232430073273001,4916,RAJASTHAN,TONK,Todaraisingh,HAMIRPUR,26.1833,75.5750,2021,8.22,7530,0,1915,1134,678,9.40,0.06,380,48,63,1620,7.80,9.80,,4895,
W262330075291501,4917,RAJASTHAN,TONK,Malpura,JAISINGHPUR,26.4086,75.4975,2021,8.18,1750,0,769,106,205,18.0,0.02,130,20,19,408,3.30,4.60,,1138,
W255955075410001,4918,RAJASTHAN,TONK,Tonk,MAHUVA,25.9986,75.6833,2021,7.47,1500,0,427,220,120,15,0.03,360,88,34,196,10.60,0.70,,975,
W255345075500001,4919,RAJASTHAN,TONK,Deoli,Nagar1,25.8958,75.8333,2021,8.21,1860,0,671,156,296,4.0,0.20,150,24,22,430,2.55,1.87,,1209,
W254545085051501,4920,RAJASTHAN,TONK,Uniara,NAYAGAON,26.0408,75.8889,2021,8.02,1240,0,500,113,134,3.0,0.01,260,52,32,210,3.40,3.00,,806,
W262200075560001,4921,RAJASTHAN,TONK,Newai,NIWAI1,26.3667,75.9333,2021,7.99,790,0,329,57,32,48,0.02,370,80,41,24,1.23,0.13,,514,
W261430075510001,4922,RAJASTHAN,TONK,Tonk,SOHELA,26.2417,75.8500,2021,7.34,12500,0,549,2411,1648,1750,0.02,3700,520,584,1500,17.8,1.40,,8125,
W260050075292001,4923,RAJASTHAN,TONK,Todaraisingh,TODARAISINGH1,26.0225,75.4889,2021,8.11,1800,0,500,184,147,140,0.20,350,68,44,225,79.0,1.25,,1170,
W261700075230001,4924,RAJASTHAN,TONK,Malpura,MALPURA1,26.2833,75.3833,2021,8.13,3020,0,817,432,253,120,0.32,320,40,54,610,3.60,3.40,,1963,
W243700074010001,4925,RAJASTHAN,UDAIPUR,Bhindar,BHATEWAR,24.6167,74.0128,2021,7.59,1390,0,451,184,70,43.2,0.05,360,80,39,152,38.9,0.49,,904,
W243430074100002,4926,RAJASTHAN,UDAIPUR,Bhindar,Bhinder_Pz,24.5075,74.1667,2021,7.67,1310,0,415,156,120,75,0.09,390,84,44,156,17.5,0.75,,852,
W244200073450002,4927,RAJASTHAN,UDAIPUR,Badgaon,CHIRWA,24.7000,73.7500,2021,7.74,1710,0,586,220,25,43.4,0.21,510,144,36,103,94.9,0.23,,1112,
W244500073500001,4928,RAJASTHAN,UDAIPUR,Mavli,GADOLI,24.7500,73.9783,2021,7.38,2430,0,378,454,225,43.6,0.02,920,196,105,129,18,0.12,,1580,
W243300073550001,4929,RAJASTHAN,UDAIPUR,Bhindar,HARIYAB,24.5467,73.9225,2021,7.66,855,0,427,57,5,7.48,0.05,340,104,19,38,17.1,0.31,,556,
W244800073280001,4930,RAJASTHAN,UDAIPUR,Gogunda,JASWANTGARH,24.8000,73.4683,2021,7.84,1090,0,500,106,15,1.8,0.06,370,72,46,96,1.9,0.75,,709,
W243440073463501,4931,RAJASTHAN,UDAIPUR,Girwa,KANPUR,24.5700,73.7764,2021,7.87,1990,0,476,369,135,39.6,0.11,640,148,66,189,27.5,0.59,,1294,
W245000073320001,4932,RAJASTHAN,UDAIPUR,Badgaon,KATHAR1,24.8900,73.5700,2021,7.54,1140,0,512,78,75,2,0.10,400,76,51,94,5.8,0.79,,741,
W243320074120301,4933,RAJASTHAN,UDAIPUR,Bhindar,KHERODA,24.5797,74.0592,2021,7.77,3740,0,647,950,45,96,0.02,1150,156,185,387,7.1,0.84,,2431,
W242654073593001,4934,RAJASTHAN,UDAIPUR,Girwa,KURABAR,24.4483,73.9917,2021,7.81,2120,0,525,298,84,150,0.06,580,156,46,208,26,0.80,,1378,
W244700073590001,4935,RAJASTHAN,UDAIPUR,Mavli,MAVLI1,24.7833,73.9833,2021,7.71,3120,0,610,681,65,39,0.21,580,76,95,445,13.3,0.28,,2028,
W243738073233301,4936,RAJASTHAN,UDAIPUR,Kotra,PADAWALI,24.6125,73.3925,2021,7.8,920,0,360,113,10,0.98,0.11,280,68,27,86,4.7,0.57,,598,
W245130073254501,4937,RAJASTHAN,UDAIPUR,Gogunda,PUNAWALI,24.8781,73.4292,2021,7.69,552,0,244,50,20,0.21,0.03,225,54,22,27,9.2,0.56,,359,
W243730073410001,4938,RAJASTHAN,UDAIPUR,Badgaon,Ramgiri(badagaon),24.6250,73.6833,2021,7.7,795,0,305,78,47,0.05,0.02,300,80,24,52,1.3,0.54,,517,
W243308073425001,4939,RAJASTHAN,UDAIPUR,Girwa,SAVINA,24.5058,73.7139,2021,7.75,1680,0,520,284,5,10.7,0.04,410,80,51,188,18.5,0.85,,1092,
W244700073280001,4940,RAJASTHAN,UDAIPUR,Badgaon,SRIMALI KI KARIA,24.7764,73.6331,2021,7.7,795,0,260,121,10,2.53,0.02,280,92,12,52,3.9,0.32,,517,
W164652073591001,4941,RAJASTHAN,UDAIPUR,Girwa,UNDRI,24.4958,73.6125,2021,7.91,780,0,281,92,5,29.8,0.04,270,84,15,55,0.4,0.18,,507,
W241330073211501,4942,RAJASTHAN,UDAIPUR,PHALASIYA,AMALIA,24.2289,73.3542,2021,7.97,935,0,235,161,50,15,0.24,360,95,30,60,1.6,0.65,,608,
W241019073590701,4943,RAJASTHAN,UDAIPUR,SALUMBAR,BASSI,24.1719,73.9853,2021,8.02,1360,0,368,169,125,20,0.04,290,50,40,168,28.3,0.95,,884,
W240900073210001,4944,RAJASTHAN,UDAIPUR,PHALASIYA,Garanwas,24.1500,73.3500,2021,7.81,940,0,344,79,56,2,0.06,230,54,23,106,1.4,1.20,,611,
W241800073220001,4945,RAJASTHAN,UDAIPUR,PHALASIYA,Ghori Mari,24.3058,73.3878,2021,7.68,1850,0,357,334,110,42,0.06,540,114,62,165,15.2,0.55,,1203,
W242013074005801,4946,RAJASTHAN,UDAIPUR,SALUMBAR,GUREL,24.3369,74.0186,2021,8.14,980,0,186,136,156,26,0.08,230,50,26,136,2.2,0.22,,637,
W240100073580001,4947,RAJASTHAN,UDAIPUR,SALUMBAR,INTALIKHARA,24.0058,73.9589,2021,7.82,1240,0,454,136,42,21,0.07,320,58,43,140,8.3,2.65,,806,
W240005073453001,4948,RAJASTHAN,UDAIPUR,RISHABHDEV,KALAYANPURA,24.0014,73.7583,2021,8.01,1880,0,405,221,205,102,0.04,350,42,60,215,95.6,0.22,,1222,
W242600074160001,4949,RAJASTHAN,UDAIPUR,BHINDAR,KANOD,24.4333,74.2667,2021,7.86,2310,0,564,221,190,220,0.07,580,62,103,260,6.0,0.16,,1502,
W235900073320001,4950,RAJASTHAN,UDAIPUR,KHERWARA,KHERWARA,23.9833,73.6011,2021,7.87,1610,0,466,185,95,35,0.04,380,58,57,180,4.1,1.20,,1047,
W240419074040501,4951,RAJASTHAN,UDAIPUR,JHALARA,KHOLRI,24.0719,74.0631,2021,7.93,1360,0,344,185,115,10,0.05,330,50,50,155,6.5,1.30,,884,
W242120073210001,4952,RAJASTHAN,UDAIPUR,PHALASIYA,LUNIYARA,24.3556,73.3856,2021,8.32,2830,12,576,575,85,32,0.04,580,46,113,380,12.8,1.23,,1840,
W202230080440001,4953,RAJASTHAN,UDAIPUR,PHALASIYA,MANPUR,24.2497,73.3158,2021,7.92,980,0,381,43,75,29,0.05,230,46,28,102,20.2,0.20,,637,
W240400073260001,4954,RAJASTHAN,UDAIPUR,KHERWARA,Neecha Talab,24.0753,73.4333,2021,8.01,1240,0,283,192,71,40,0.04,260,42,38,160,3.4,0.20,,806,
W241620073410001,4955,RAJASTHAN,UDAIPUR,GIRWA,PADUNA,24.2722,73.6833,2021,8.07,950,0,259,79,42,125,0.04,280,38,45,91,6.3,0.15,,618,
W241136073420001,4956,RAJASTHAN,UDAIPUR,SARADA,PARSHAD,24.1933,73.7000,2021,7.63,1610,0,527,185,54,25,0.11,320,62,40,208,2.4,0.95,,1047,
W240730074024801,4957,RAJASTHAN,UDAIPUR,SALUMBAR,SALUMBER1,24.1283,74.0467,2021,8.35,1650,12,601,128,60,85,0.19,410,62,62,148,76.5,1.21,,1073,
W240900073500001,4958,RAJASTHAN,UDAIPUR,SARADA,SARADA,24.1500,73.8333,2021,7.74,1140,0,430,86,39,55,0.09,410,102,38,70,4.2,2.32,,741,
W241015073203501,4959,RAJASTHAN,UDAIPUR,PHALASIYA,SOM1,24.1708,73.3431,2021,8.27,770,0,172,86,66,42,0.04,210,46,23,71,4.4,0.20,,501,
W125850074500001,4960,TAMIL NADU,Chennai,CHENNAI,Adyar,13.0192,80.2679,2021,7.71,973,0.00,244,135,134,5,,370,44,63,59,18,0.82,,,0.59
